customer_id,signup_date,region,acquisition_channel
14132,2025-04-18,East,Referral
14133,2025-04-08,Yorkshire,Social
14134,2025-04-17,East,Social
14135,2025-04-24,North West,Organic Search
14136,2025-04-23,North East,Organic Search
14137,2025-04-01,North West,Email
14138,2025-04-06,North West,Email
14139,2025-04-04,North East,Paid Search
14140,2025-04-06,London,Paid Search
14141,2025-04-05,London,Paid Search
14142,2025-04-13,North East,Organic Search
14143,2025-04-10,London,Referral
14144,2025-04-09,East,Social
14145,2025-04-12,East,Organic Search
14146,2025-04-10,East,Organic Search
14147,2025-04-20,Scotland,Paid Search
14148,2025-04-20,Yorkshire,Paid Search
14149,2025-04-11,South West,Social
14150,2025-04-28,South West,Organic Search
14151,2025-04-23,South East,Organic Search
14152,2025-04-14,North West,Paid Search
14153,2025-04-01,Yorkshire,Organic Search
14154,2025-04-23,North West,Paid Search
14155,2025-04-04,North East,Paid Search
14156,2025-04-06,North East,Social
14157,2025-04-08,Midlands,Organic Search
14158,2025-04-07,Yorkshire,Email
14159,2025-04-28,Midlands,Social
14160,2025-04-12,London,Paid Search
14161,2025-04-09,East,Social
14162,2025-04-07,North East,Organic Search
14163,2025-04-24,North West,Organic Search
14164,2025-04-19,North West,Email
14165,2025-04-19,London,Paid Search
14166,2025-04-19,South East,Social
14167,2025-04-09,Scotland,Social
14168,2025-04-20,London,Paid Search
14169,2025-04-06,North East,Organic Search
14170,2025-04-07,North West,Email
14171,2025-04-05,North West,Paid Search
14172,2025-04-01,Yorkshire,Referral
14173,2025-04-02,North West,Email
14174,2025-04-14,London,Organic Search
14175,2025-04-17,South East,Organic Search
14176,2025-04-13,Midlands,Paid Search
14177,2025-04-16,Midlands,Email
14178,2025-04-11,East,Referral
14179,2025-04-27,North West,Organic Search
14180,2025-04-21,South East,Social
14181,2025-04-27,Midlands,Paid Search
14182,2025-04-23,South East,Social
14183,2025-04-18,South West,Social
14184,2025-04-06,North East,Paid Search
14185,2025-04-15,South East,Paid Search
14186,2025-04-14,North West,Paid Search
14187,2025-04-07,Midlands,Organic Search
14188,2025-04-24,Wales,Organic Search
14189,2025-04-12,East,Organic Search
14190,2025-04-10,Yorkshire,Referral
14191,2025-04-09,East,Organic Search
14192,2025-04-09,North East,Organic Search
14193,2025-04-16,Midlands,Referral
14194,2025-04-23,Yorkshire,Social
14195,2025-04-19,South East,Email
14196,2025-04-16,Wales,Social
14197,2025-04-16,North West,Email
14198,2025-04-21,South East,Email
14199,2025-04-02,Midlands,Social
14200,2025-04-23,North West,Social
14201,2025-04-28,South East,Organic Search
14202,2025-04-27,South East,Organic Search
14203,2025-04-21,London,Organic Search
14204,2025-04-28,East,Referral
14205,2025-04-07,London,Social
14206,2025-04-11,South East,Email
14207,2025-04-11,South West,Organic Search
14208,2025-04-19,London,Paid Search
14209,2025-04-01,South West,Paid Search
14210,2025-04-27,London,Organic Search
14211,2025-04-07,South East,Paid Search
14212,2025-04-24,Yorkshire,Organic Search
14213,2025-04-02,Yorkshire,Organic Search
14214,2025-04-17,Midlands,Social
14215,2025-04-27,South East,Organic Search
14216,2025-04-09,East,Organic Search
14217,2025-04-15,East,Social
14218,2025-04-19,South West,Organic Search
14219,2025-04-03,North West,Organic Search
14220,2025-04-11,London,Referral
14221,2025-04-25,North West,Organic Search
14222,2025-04-21,Midlands,Organic Search
14223,2025-04-24,South West,Organic Search
14224,2025-04-22,London,Referral
14225,2025-04-07,London,Social
14226,2025-04-10,North East,Social
14227,2025-04-06,Yorkshire,Social
14228,2025-04-14,Yorkshire,Organic Search
14229,2025-04-07,North West,Organic Search
14230,2025-04-23,Midlands,Organic Search
14231,2025-04-12,London,Paid Search
14232,2025-04-21,East,Email
14233,2025-04-22,South East,Organic Search
14234,2025-04-27,London,Organic Search
14235,2025-04-19,North West,Social
14236,2025-04-12,London,Social
14237,2025-04-10,North West,Social
14238,2025-05-17,East,Email
14239,2025-05-09,North West,Email
14240,2025-05-09,North West,Organic Search
14241,2025-05-04,East,Social
14242,2025-05-16,North West,Social
14243,2025-05-12,East,Social
14244,2025-05-02,Yorkshire,Organic Search
14245,2025-05-12,South East,Organic Search
14246,2025-05-14,Midlands,Organic Search
14247,2025-05-04,North West,Paid Search
14248,2025-05-06,Midlands,Organic Search
14249,2025-05-01,Midlands,Social
14250,2025-05-19,London,Paid Search
14251,2025-05-13,Midlands,Organic Search
14252,2025-05-24,Midlands,Organic Search
14253,2025-05-22,Midlands,Organic Search
14254,2025-05-08,South East,Referral
14255,2025-05-17,North West,Paid Search
14256,2025-05-09,Scotland,Paid Search
14257,2025-05-01,North West,Organic Search
14258,2025-05-10,South West,Referral
14259,2025-05-17,North West,Referral
14260,2025-05-25,North West,Social
14261,2025-05-26,Scotland,Referral
14262,2025-05-10,South East,Organic Search
14263,2025-05-12,Midlands,Organic Search
14264,2025-05-01,London,Organic Search
14265,2025-05-06,Yorkshire,Organic Search
14266,2025-05-08,South East,Paid Search
14267,2025-05-24,Yorkshire,Social
14268,2025-05-28,South East,Organic Search
14269,2025-05-06,Midlands,Paid Search
14270,2025-05-22,Midlands,Organic Search
14271,2025-05-16,London,Email
14272,2025-05-23,Yorkshire,Referral
14273,2025-05-13,North West,Email
14274,2025-05-05,Midlands,Organic Search
14275,2025-05-10,South East,Social
14276,2025-05-14,London,Paid Search
14277,2025-05-12,East,Email
14278,2025-05-19,North East,Referral
14279,2025-05-06,South East,Paid Search
14280,2025-05-11,East,Organic Search
14281,2025-05-20,South East,Referral
14282,2025-05-21,Yorkshire,Paid Search
14283,2025-05-02,North West,Paid Search
14284,2025-05-11,Midlands,Organic Search
14285,2025-05-05,Yorkshire,Paid Search
14286,2025-05-27,East,Organic Search
14287,2025-05-14,North West,Paid Search
14288,2025-05-17,South East,Paid Search
14289,2025-05-03,Midlands,Social
14290,2025-05-21,South East,Email
14291,2025-05-01,North West,Organic Search
14292,2025-05-17,Midlands,Paid Search
14293,2025-05-16,London,Social
14294,2025-05-14,South East,Organic Search
14295,2025-05-09,London,Organic Search
14296,2025-05-26,South East,Paid Search
14297,2025-05-12,South East,Social
14298,2025-05-28,East,Paid Search
14299,2025-05-26,North West,Paid Search
14300,2025-05-25,Midlands,Social
14301,2025-05-05,North East,Referral
14302,2025-05-23,London,Organic Search
14303,2025-05-27,London,Email
14304,2025-05-14,North East,Organic Search
14305,2025-05-04,South East,Paid Search
14306,2025-05-02,South West,Social
14307,2025-05-09,Midlands,Social
14308,2025-05-25,South East,Paid Search
14309,2025-05-06,Yorkshire,Paid Search
14310,2025-05-15,Yorkshire,Social
14311,2025-05-20,North West,Social
14312,2025-05-18,London,Organic Search
14313,2025-05-03,East,Organic Search
14314,2025-05-05,London,Paid Search
14315,2025-05-09,Midlands,Paid Search
14316,2025-05-20,Yorkshire,Email
14317,2025-05-27,South West,Email
14318,2025-05-19,Midlands,Organic Search
14319,2025-05-12,North East,Social
14320,2025-05-24,London,Referral
14321,2025-05-13,East,Social
14322,2025-05-11,South West,Email
14323,2025-05-14,Midlands,Organic Search
14324,2025-05-24,Yorkshire,Social
14325,2025-05-03,South East,Paid Search
14326,2025-05-04,South East,Social
14327,2025-05-10,London,Paid Search
14328,2025-05-26,Yorkshire,Email
14329,2025-05-12,London,Organic Search
14330,2025-05-14,Yorkshire,Social
14331,2025-05-06,Yorkshire,Social
14332,2025-05-20,Midlands,Organic Search
14333,2025-05-10,Yorkshire,Paid Search
14334,2025-05-01,South East,Social
14335,2025-05-09,Yorkshire,Social
14336,2025-05-21,Yorkshire,Organic Search
14337,2025-05-01,London,Organic Search
14338,2025-05-20,Yorkshire,Social
14339,2025-05-27,Midlands,Paid Search
14340,2025-05-20,Yorkshire,Paid Search
14341,2025-05-18,North East,Paid Search
14342,2025-05-12,South East,Organic Search
14343,2025-05-28,London,Organic Search
14344,2025-05-23,North West,Paid Search
14345,2025-05-13,North East,Email
14346,2025-05-03,London,Social
14347,2025-05-12,North West,Email
14348,2025-05-17,Midlands,Organic Search
14349,2025-05-11,Midlands,Paid Search
14350,2025-05-05,London,Organic Search
14351,2025-05-12,East,Paid Search
14352,2025-05-25,North East,Referral
14353,2025-05-18,London,Referral
14354,2025-05-13,South West,Organic Search
14355,2025-05-20,South West,Organic Search
14356,2025-05-13,North West,Referral
14357,2025-05-19,Yorkshire,Email
14358,2025-05-25,South East,Social
14359,2025-05-13,East,Paid Search
14360,2025-05-07,Midlands,Social
14361,2025-05-11,South East,Social
14362,2025-05-22,South West,Referral
14363,2025-05-25,London,Paid Search
14364,2025-05-18,Midlands,Email
14365,2025-05-16,South East,Organic Search
14366,2025-05-15,North West,Email
14367,2025-05-13,Yorkshire,Paid Search
14368,2025-05-11,South East,Social
14369,2025-05-22,South West,Paid Search
14370,2025-05-21,Midlands,Paid Search
14371,2025-05-07,London,Social
14372,2025-05-05,London,Paid Search
14373,2025-05-03,London,Social
14374,2025-05-01,Yorkshire,Organic Search
14375,2025-05-19,London,Social
14376,2025-05-12,North East,Social
14377,2025-05-26,London,Paid Search
14378,2025-05-28,North West,Referral
14379,2025-05-15,Midlands,Email
14380,2025-05-06,Midlands,Social
14381,2025-05-07,Yorkshire,Organic Search
14382,2025-05-01,North West,Paid Search
14383,2025-05-08,London,Paid Search
14384,2025-05-08,South East,Referral
14385,2025-05-17,London,Email
14386,2025-05-27,Midlands,Referral
14387,2025-05-06,Yorkshire,Social
14388,2025-05-03,North East,Organic Search
14389,2025-05-22,Midlands,Paid Search
14390,2025-05-16,South East,Organic Search
14391,2025-05-14,Scotland,Referral
14392,2025-05-18,North West,Email
14393,2025-05-21,Scotland,Social
14394,2025-05-15,East,Social
14395,2025-05-10,South East,Email
14396,2025-05-24,South East,Paid Search
14397,2025-05-23,South West,Social
14398,2025-05-15,Midlands,Organic Search
14399,2025-05-05,South East,Email
14400,2025-05-19,South East,Organic Search
14401,2025-05-06,Midlands,Social
14402,2025-05-05,South West,Email
14403,2025-05-07,Yorkshire,Organic Search
14404,2025-05-23,North East,Referral
14405,2025-05-16,South East,Email
14406,2025-05-11,Yorkshire,Paid Search
14407,2025-05-26,Midlands,Organic Search
14408,2025-05-09,London,Email
14409,2025-05-05,East,Organic Search
14410,2025-05-12,East,Social
14411,2025-05-10,South West,Organic Search
14412,2025-05-21,Yorkshire,Social
14413,2025-05-22,Yorkshire,Email
14414,2025-05-23,North West,Social
14415,2025-05-28,Midlands,Social
14416,2025-05-01,South East,Social
14417,2025-05-05,London,Organic Search
14418,2025-05-24,East,Email
14419,2025-05-17,Midlands,Social
14420,2025-05-06,Scotland,Social
14421,2025-05-19,South East,Organic Search
14422,2025-05-12,Midlands,Referral
14423,2025-05-21,North West,Paid Search
14424,2025-05-06,East,Paid Search
14425,2025-05-22,South West,Paid Search
14426,2025-05-10,North West,Organic Search
14427,2025-05-20,South East,Email
14428,2025-05-21,North West,Paid Search
14429,2025-05-19,South West,Referral
14430,2025-05-27,London,Email
14431,2025-05-26,East,Organic Search
14432,2025-05-07,Midlands,Organic Search
14433,2025-05-21,North West,Organic Search
14434,2025-05-03,Yorkshire,Referral
14435,2025-05-28,London,Email
14436,2025-05-26,North East,Social
14437,2025-05-08,Yorkshire,Email
14438,2025-05-06,London,Social
14439,2025-05-08,Yorkshire,Social
14440,2025-05-06,North East,Social
14441,2025-05-18,Yorkshire,Email
14442,2025-05-24,South East,Organic Search
14443,2025-05-05,East,Organic Search
14444,2025-05-08,Yorkshire,Email
14445,2025-05-16,Midlands,Paid Search
14446,2025-05-26,North East,Email
14447,2025-05-03,North West,Organic Search
14448,2025-05-03,Midlands,Organic Search
14449,2025-05-19,North West,Paid Search
14450,2025-05-19,North East,Paid Search
14451,2025-05-04,London,Paid Search
14452,2025-05-21,North West,Email
14453,2025-05-20,South East,Referral
14454,2025-05-09,South East,Social
14455,2025-05-16,London,Organic Search
14456,2025-05-16,East,Referral
14457,2025-05-10,Yorkshire,Paid Search
14458,2025-05-11,Yorkshire,Social
14459,2025-06-10,London,Organic Search
14460,2025-06-25,South West,Paid Search
14461,2025-06-11,South West,Paid Search
14462,2025-06-16,North West,Organic Search
14463,2025-06-14,London,Organic Search
14464,2025-06-28,Midlands,Social
14465,2025-06-18,South East,Organic Search
14466,2025-06-04,South East,Organic Search
14467,2025-06-17,Yorkshire,Email
14468,2025-06-16,North West,Organic Search
14469,2025-06-20,North West,Social
14470,2025-06-11,North West,Email
14471,2025-06-26,North West,Organic Search
14472,2025-06-22,North West,Referral
14473,2025-06-16,London,Email
14474,2025-06-25,London,Organic Search
14475,2025-06-09,Midlands,Email
14476,2025-06-10,Midlands,Organic Search
14477,2025-06-24,Midlands,Email
14478,2025-06-15,Yorkshire,Social
14479,2025-06-25,Midlands,Email
14480,2025-06-13,North East,Paid Search
14481,2025-06-21,South East,Referral
14482,2025-06-25,Yorkshire,Email
14483,2025-06-07,North West,Social
14484,2025-06-10,South East,Organic Search
14485,2025-06-14,South East,Organic Search
14486,2025-06-18,London,Email
14487,2025-06-20,East,Email
14488,2025-06-04,North East,Organic Search
14489,2025-06-24,Midlands,Social
14490,2025-06-16,Scotland,Referral
14491,2025-06-25,London,Social
14492,2025-06-23,East,Organic Search
14493,2025-06-20,London,Organic Search
14494,2025-06-02,London,Organic Search
14495,2025-06-12,Midlands,Organic Search
14496,2025-06-16,North West,Email
14497,2025-06-11,Scotland,Social
14498,2025-06-27,North West,Organic Search
14499,2025-06-10,London,Social
14500,2025-06-15,Yorkshire,Social
14501,2025-06-25,London,Paid Search
14502,2025-06-27,Yorkshire,Organic Search
14503,2025-06-25,South East,Email
14504,2025-06-23,London,Organic Search
14505,2025-06-28,Midlands,Email
14506,2025-06-24,South West,Organic Search
14507,2025-06-15,Yorkshire,Paid Search
14508,2025-06-07,London,Social
14509,2025-06-09,London,Referral
14510,2025-06-05,North West,Paid Search
14511,2025-06-13,South East,Email
14512,2025-06-27,East,Referral
14513,2025-06-17,Midlands,Social
14514,2025-06-02,Scotland,Email
14515,2025-06-11,South East,Paid Search
14516,2025-06-19,Midlands,Organic Search
14517,2025-06-03,East,Referral
14518,2025-06-25,North West,Organic Search
14519,2025-06-17,South East,Organic Search
14520,2025-06-15,London,Referral
14521,2025-06-25,North East,Social
14522,2025-06-27,Yorkshire,Paid Search
14523,2025-06-24,North West,Organic Search
14524,2025-06-06,London,Organic Search
14525,2025-06-17,South East,Social
14526,2025-06-14,South West,Paid Search
14527,2025-06-10,North East,Email
14528,2025-06-01,North East,Organic Search
14529,2025-06-05,Yorkshire,Organic Search
14530,2025-06-22,South East,Paid Search
14531,2025-06-21,London,Email
14532,2025-06-19,South West,Referral
14533,2025-06-23,South East,Organic Search
14534,2025-06-25,North West,Organic Search
14535,2025-06-04,North East,Social
14536,2025-06-28,North East,Organic Search
14537,2025-06-12,Scotland,Organic Search
14538,2025-06-11,South West,Social
14539,2025-06-07,Yorkshire,Paid Search
14540,2025-06-09,Yorkshire,Referral
14541,2025-06-25,Midlands,Organic Search
14542,2025-06-15,North West,Referral
14543,2025-06-01,Midlands,Email
14544,2025-06-24,North West,Organic Search
14545,2025-06-15,Midlands,Organic Search
14546,2025-06-13,London,Organic Search
14547,2025-06-06,East,Social
14548,2025-06-17,North West,Email
14549,2025-06-04,South West,Email
